customer_id,customer_name,gender,age,province,city,register_date,channel,vip_level
C00757,刘磊,男,22,辽宁,沈阳,2025-06-24,拼多多,金卡会员
C00758,任浩雨,男,35,上海,上海,2024-08-11,京东,金卡会员
C00759,杨曦梅,男,26,福建,福州,2025-09-03,抖音,银卡会员
C00760,吕宇,女,44,上海,上海,2024-11-29,天猫,银卡会员
C00761,梁晨,男,23,四川,绵阳,2024-05-24,天猫,金卡会员
C00762,白梅,男,43,福建,厦门,2025-08-30,天猫,银卡会员
C00763,赵涵,女,26,四川,成都,2025-01-31,京东,普通会员
C00764,方丽,男,25,重庆,重庆,2025-07-31,京东,普通会员
C00765,田晨磊,女,33,未知,上海,2024-11-21,天猫,银卡会员
C00766,丁思懿,女,43,山东,青岛,2024-03-31,京东,银卡会员
C00767,韩浩雪,女,35,上海,上海,2025-05-05,天猫,金卡会员
C00768,袁思,女,33,上海,上海,2024-03-30,京东,普通会员
C00769,邹强杰,女,32,北京,北京,2025-04-22,天猫,普通会员
C00770,钟怡婷,男,32,广东,深圳,2024-10-27,天猫,普通会员
C00771,孙娟天,女,35,广东,深圳,2025-07-23,天猫,金卡会员
C00772,苏梦,女,53,山东,烟台,2025-09-18,抖音,普通会员
C00773,萧子,女,42,山东,烟台,2024-10-20,小程序,金卡会员
C00774,曾诺,女,36,山东,青岛,2025-09-27,抖音,普通会员
C00775,于俊晓,女,50,广东,东莞,2024-03-20,天猫,普通会员
C00776,乔佳墨,女,40,浙江,温州,2024-03-18,小程序,金卡会员
C00777,邱强,男,58,江苏,未知,2025-12-16,小程序,普通会员
C00778,董宇,女,42,河南,洛阳,2025-02-17,京东,金卡会员
C00779,徐远,女,27,陕西,咸阳,2024-11-20,天猫,普通会员
C00780,余超,女,42,浙江,杭州,2024-04-22,抖音,普通会员
C00781,秦超诗,男,51,山东,烟台,2024-07-27,小程序,银卡会员
C00782,胡怡,女,27,广东,广州,2025-05-09,拼多多,金卡会员
C00783,沈天怡,女,26,浙江,宁波,2025-08-14,抖音,普通会员
C00784,叶娜,男,43,江苏,无锡,2025-10-21,抖音,普通会员
C00785,邱雪航,女,56,浙江,宁波,2024-10-20,小程序,银卡会员
C00786,李子远,女,32,山东,青岛,2024-11-23,天猫,钻石会员
C00787,吴飞萱,男,39,重庆,重庆,2024-04-27,天猫,金卡会员
C00788,方华,男,46,江苏,南京,2024-02-29,拼多多,金卡会员
C00789,史玉欣,女,46,四川,成都,2024-11-11,天猫,普通会员
C00790,何静,男,24,福建,厦门,2025-02-21,京东,银卡会员
C00791,谢浩嘉,女,34,辽宁,大连,2024-03-16,京东,金卡会员
C00792,汤然晨,男,60,湖北,武汉,2024-10-21,天猫,金卡会员
C00793,吴宇杰,男,56,浙江,杭州,2025-04-06,天猫,金卡会员
C00794,范嘉强,男,51,湖北,宜昌,2025-08-06,抖音,金卡会员
C00795,黄涵,女,19,浙江,杭州,2025-11-06,京东,金卡会员
C00796,梁佑,女,35,安徽,合肥,2024-09-02,抖音,普通会员
C00797,许博雪,女,20,上海,上海,2024-10-09,京东,普通会员
C00798,郝欣,女,30,山东,济南,2025-09-21,小程序,钻石会员
C00799,袁娜,女,55,广东,东莞,2025-05-14,抖音,普通会员
C00800,邓明桂,男,34,上海,上海,2024-07-16,小程序,普通会员
C00801,姜刚,女,25,陕西,西安,2025-05-08,京东,普通会员
C00802,孙刚,女,49,湖北,宜昌,2024-04-23,天猫,银卡会员
C00803,孟磊雪,男,50,北京,未知,2024-11-19,拼多多,金卡会员
C00804,袁俊,女,46,辽宁,大连,2024-08-08,拼多多,金卡会员
C00805,程兰,男,52,陕西,咸阳,2025-12-15,天猫,普通会员
C00806,潘敏梓,男,48,浙江,温州,2024-01-26,抖音,普通会员
C00807,熊琪曦,女,45,四川,成都,2025-09-08,抖音,普通会员
C00808,汪子,女,56,北京,北京,2024-07-21,天猫,金卡会员
C00809,胡杰,男,31,未知,武汉,2024-01-27,抖音,普通会员
C00810,郑晨,女,37,浙江,杭州,2025-04-20,天猫,银卡会员
C00811,武妍,男,42,浙江,杭州,2025-05-03,天猫,银卡会员
C00812,袁怡梦,女,46,重庆,重庆,2024-04-12,拼多多,银卡会员
C00813,贺诺,女,38,重庆,重庆,2024-01-28,京东,银卡会员
C00814,廖欣,男,36,陕西,咸阳,2024-03-21,拼多多,银卡会员
C00815,吴远天,女,25,安徽,芜湖,2024-10-21,抖音,银卡会员
C00816,乔然琪,女,45,福建,厦门,2024-04-05,小程序,普通会员
C00817,史强子,女,23,河南,郑州,2025-05-21,京东,普通会员
C00818,石斌,男,38,河南,郑州,2024-02-25,京东,普通会员
C00819,赖晓,男,35,北京,北京,2025-07-22,京东,普通会员
C00820,宋娟,女,51,北京,北京,2025-09-21,抖音,银卡会员
C00821,徐文,女,38,江苏,无锡,2025-05-31,京东,普通会员
C00822,易芳一,女,18,山东,烟台,2025-11-10,抖音,金卡会员
C00823,杜欣晨,女,39,浙江,温州,2025-11-07,京东,普通会员
C00824,杜文浩,女,27,浙江,温州,2024-02-03,天猫,银卡会员
C00825,黄雨,男,34,湖北,武汉,2024-09-03,拼多多,普通会员
C00826,侯飞,女,30,上海,上海,2025-07-01,拼多多,普通会员
C00827,孟海嘉,女,25,江苏,未知,2024-09-01,京东,普通会员
C00828,曾飞,男,58,湖南,长沙,2025-06-14,抖音,银卡会员
C00829,谢梦航,男,28,陕西,西安,2025-07-11,京东,普通会员
C00830,崔飞,女,39,江苏,南京,2025-12-18,拼多多,银卡会员
C00831,侯浩雨,女,53,广东,佛山,2024-08-25,京东,银卡会员
C00832,廖兰,女,33,浙江,杭州,2024-09-07,抖音,钻石会员
C00833,郝晓嘉,男,58,湖南,株洲,2024-01-18,天猫,银卡会员
C00834,史佳浩,女,35,湖南,株洲,2024-07-24,天猫,银卡会员
C00835,钟刚,男,58,江苏,苏州,2024-07-20,拼多多,金卡会员
C00836,何华,男,37,河南,洛阳,2024-11-22,京东,普通会员
C00837,潘志洋,女,18,广东,广州,2024-10-30,天猫,银卡会员
C00838,赖英佳,女,55,上海,上海,2025-09-08,天猫,普通会员
C00839,乔玉然,女,55,安徽,合肥,2025-07-11,京东,银卡会员
C00840,谭思,女,59,江苏,无锡,2025-06-08,抖音,普通会员
C00841,李一航,女,23,江苏,未知,2024-01-04,京东,普通会员
C00842,赵玉懿,男,54,上海,上海,2024-12-05,拼多多,银卡会员
C00843,常晨,男,32,湖北,宜昌,2025-06-09,拼多多,普通会员
C00844,夏嘉,女,54,辽宁,大连,2024-06-25,京东,普通会员
C00845,贺雅,女,59,安徽,合肥,2024-11-01,拼多多,普通会员
C00846,秦思泽,男,26,广东,深圳,2025-06-07,天猫,金卡会员
C00847,赖博欣,男,33,江苏,南京,2025-07-26,京东,普通会员
C00848,姜梅佳,男,29,河南,洛阳,2025-09-07,天猫,普通会员
C00849,钱远琪,男,31,浙江,杭州,2024-11-05,天猫,钻石会员
C00850,薛建,女,43,陕西,西安,2024-10-14,天猫,金卡会员
C00851,贺雪杰,男,35,山东,济南,2024-10-02,天猫,普通会员
C00852,尹晨,男,46,广东,未知,2025-04-26,拼多多,普通会员
C00853,邓雅,女,46,湖南,长沙,2024-10-29,抖音,普通会员
C00854,田雨,女,26,江苏,苏州,2024-10-15,小程序,金卡会员
C00855,邹泽,男,19,上海,上海,2024-05-01,抖音,普通会员
C00856,汪杰,男,50,四川,成都,2024-12-10,抖音,普通会员
C00857,万俊,男,25,北京,北京,2024-06-19,天猫,普通会员
C00858,姜航鹏,男,26,山东,济南,2025-01-12,抖音,银卡会员
C00859,汤然,男,43,未知,青岛,2025-10-01,京东,普通会员
C00860,韩天建,男,29,安徽,芜湖,2025-07-12,小程序,银卡会员
C00861,邵思,男,26,安徽,合肥,2024-12-10,小程序,普通会员
C00862,邵霞晓,男,31,四川,绵阳,2025-12-04,天猫,银卡会员
C00863,王怡志,男,40,广东,广州,2025-12-06,抖音,金卡会员
C00864,贺玉雨,女,54,福建,厦门,2024-11-15,抖音,普通会员
C00865,文嘉,男,60,安徽,芜湖,2025-07-03,抖音,普通会员
C00866,石嘉,男,49,浙江,温州,2024-09-03,天猫,普通会员
C00867,顾强,女,56,北京,北京,2025-09-24,抖音,银卡会员
C00868,王天丽,男,40,上海,上海,2024-09-25,拼多多,普通会员
C00869,黄婷,女,35,未知,东莞,2024-07-04,京东,银卡会员
C00870,尹曦,女,53,山东,济南,2024-04-06,京东,普通会员
C00871,秦娟文,女,31,上海,上海,2025-08-29,天猫,银卡会员
C00872,崔雨欣,男,52,河南,未知,2024-08-01,小程序,银卡会员
C00873,潘飞雨,女,60,湖南,株洲,2025-08-08,天猫,普通会员
C00874,尹嘉超,女,34,湖南,长沙,2024-03-03,天猫,普通会员
C00875,王飞涵,男,45,未知,上海,2024-12-26,京东,银卡会员
C00876,侯静,男,51,浙江,宁波,2024-11-04,拼多多,普通会员
C00877,唐诗,男,51,河南,洛阳,2024-11-11,抖音,银卡会员
C00878,杜强雨,女,26,湖南,株洲,2024-04-30,天猫,钻石会员
C00879,姜雨,男,59,北京,北京,2024-02-23,天猫,普通会员
C00880,孔英博,男,39,重庆,重庆,2024-09-06,拼多多,普通会员
C00881,余俊,女,19,江苏,南京,2024-12-04,京东,普通会员
C00882,张娜敏,女,23,未知,西安,2025-07-25,天猫,普通会员
C00883,潘晨嘉,男,49,广东,深圳,2024-11-28,小程序,钻石会员
C00884,邓嘉然,男,36,江苏,南京,2024-06-26,天猫,钻石会员
C00885,宋嘉玉,男,22,四川,成都,2024-07-07,京东,普通会员
C00886,唐怡嘉,女,40,广东,广州,2025-03-16,天猫,钻石会员
C00887,侯怡,女,43,广东,广州,2024-11-09,拼多多,普通会员
C00888,郑平,女,21,广东,广州,2025-10-10,拼多多,钻石会员
C00889,丁俊,男,33,北京,北京,2024-11-12,京东,金卡会员
C00890,何明志,男,37,河南,郑州,2025-02-12,抖音,普通会员
C00891,顾欣华,男,51,广东,佛山,2024-02-16,小程序,银卡会员
C00892,易梦,男,46,山东,未知,2024-05-19,拼多多,银卡会员
C00893,李欣,女,21,湖南,长沙,2025-09-04,京东,普通会员
C00894,周桂,女,44,江苏,苏州,2024-09-05,京东,普通会员
C00895,吴佳怡,男,56,江苏,苏州,2024-10-30,拼多多,银卡会员
C00896,彭斌,女,20,陕西,西安,2025-03-01,天猫,普通会员
C00897,卢梓建,男,60,湖南,长沙,2024-02-11,天猫,普通会员
C00898,赖刚,女,22,四川,成都,2024-12-30,天猫,普通会员
C00899,戴嘉,男,44,湖南,长沙,2024-09-06,拼多多,银卡会员
C00900,蒋艳,女,33,未知,深圳,2024-04-17,天猫,普通会员
C00901,黄志,男,49,上海,上海,2024-10-28,京东,普通会员
C00902,万杰佑,女,54,福建,福州,2024-11-17,抖音,普通会员
C00903,程子,女,54,浙江,宁波,2024-05-14,天猫,普通会员
C00904,郭强芳,女,55,河南,洛阳,2025-01-26,京东,银卡会员
C00905,高梅,女,53,四川,绵阳,2025-06-21,京东,普通会员
C00906,曾燕,男,31,河南,郑州,2024-07-11,天猫,银卡会员
C00907,钱佑曦,女,38,北京,北京,2025-11-26,小程序,普通会员
C00908,蒋思,男,48,上海,上海,2025-03-16,天猫,银卡会员
C00909,吴雅刚,女,25,江苏,南京,2025-07-10,拼多多,普通会员
C00910,程俊,男,42,江苏,苏州,2024-02-20,京东,金卡会员
C00911,韩雨浩,男,40,河南,洛阳,2025-07-06,天猫,普通会员
C00912,郑懿,女,60,广东,广州,2024-08-30,天猫,金卡会员
C00913,吕建,男,20,广东,深圳,2025-05-26,京东,普通会员
C00914,乔海华,女,22,江苏,南京,2025-08-02,京东,普通会员
C00915,吕一平,男,19,江苏,南京,2024-06-29,天猫,银卡会员
C00916,姚飞涛,女,41,湖南,长沙,2024-07-05,小程序,普通会员
C00917,宋勇,女,41,上海,上海,2024-02-12,京东,普通会员
C00918,马雨斌,女,43,安徽,芜湖,2025-03-11,小程序,金卡会员
C00919,孔文俊,男,28,江苏,南京,2025-07-11,天猫,银卡会员
C00920,邱敏梦,男,31,山东,济南,2024-10-22,天猫,银卡会员
C00921,方建,男,35,北京,北京,2024-04-25,抖音,钻石会员
C00922,邓桂,男,20,上海,上海,2024-08-15,天猫,普通会员
C00923,江文,女,50,陕西,西安,2024-10-17,天猫,普通会员
C00924,邓华博,男,20,安徽,芜湖,2025-10-21,天猫,金卡会员
C00925,万海,男,46,陕西,西安,2024-03-30,天猫,普通会员
C00926,于敏,男,37,江苏,南京,2024-09-04,拼多多,普通会员
C00927,乔诗怡,女,60,江苏,苏州,2025-04-04,京东,普通会员
C00928,邓杰,男,47,山东,济南,2024-06-19,小程序,普通会员
C00929,常航涵,男,38,浙江,杭州,2025-09-29,天猫,普通会员
C00930,熊俊,女,48,福建,泉州,2025-10-16,京东,普通会员
C00931,秦涵欣,男,23,四川,绵阳,2024-09-30,京东,银卡会员
C00932,彭浩,女,25,四川,绵阳,2025-06-21,京东,银卡会员
C00933,钱建,男,39,湖南,株洲,2025-06-28,拼多多,金卡会员
C00934,廖雨雨,女,54,福建,福州,2025-05-05,拼多多,普通会员
C00935,萧一诗,女,53,广东,佛山,2024-05-14,天猫,普通会员
C00936,萧诺嘉,女,34,广东,深圳,2024-02-05,京东,银卡会员
C00937,顾子,女,30,湖北,武汉,2024-09-07,拼多多,普通会员
C00938,万国,女,59,北京,北京,2024-04-04,天猫,普通会员
C00939,赖琪,男,42,浙江,杭州,2024-07-29,抖音,银卡会员
C00940,邹嘉艳,女,23,上海,上海,2025-04-04,天猫,银卡会员
C00941,张浩,女,27,河南,郑州,2025-02-27,京东,普通会员
C00942,熊梓艳,女,53,湖南,株洲,2024-05-30,京东,银卡会员
C00943,冯琴娟,女,56,四川,绵阳,2024-01-13,京东,银卡会员
C00944,蒋思,男,57,上海,上海,2024-06-11,拼多多,金卡会员
C00945,韩雨军,男,18,浙江,杭州,2024-11-23,抖音,普通会员
C00946,万杰思,男,53,四川,绵阳,2025-07-14,小程序,银卡会员
C00947,许鹏浩,男,22,浙江,杭州,2024-09-19,抖音,银卡会员
C00948,范航,男,52,四川,成都,2024-07-24,京东,普通会员
C00949,周娜懿,男,55,山东,济南,2025-01-31,京东,银卡会员
C00950,田海杰,女,33,广东,广州,2024-02-21,京东,银卡会员
C00951,曾佑墨,女,26,广东,广州,2024-06-11,拼多多,普通会员
C00952,罗涛,女,48,江苏,无锡,2024-01-27,天猫,普通会员
C00953,文涵浩,女,20,重庆,重庆,2025-01-13,小程序,普通会员
C00954,田海,男,42,山东,青岛,2024-11-15,抖音,银卡会员
C00955,张佳丽,男,32,江苏,南京,2025-02-23,抖音,普通会员
C00956,孔霞萱,女,36,重庆,重庆,2025-03-20,京东,普通会员
C00957,魏明,女,53,北京,北京,2024-10-11,抖音,普通会员
C00958,余杰,女,60,北京,北京,2025-09-17,抖音,银卡会员
C00959,何超桐,女,35,辽宁,大连,2025-10-23,抖音,银卡会员
C00960,傅伟,女,30,广东,深圳,2024-03-20,天猫,普通会员
C00961,沈诺,女,53,江苏,苏州,2025-10-24,抖音,普通会员
C00962,赖涵雨,女,35,湖北,武汉,2024-05-21,京东,普通会员
C00963,贾文,女,26,江苏,苏州,2024-06-27,抖音,普通会员
C00964,蔡浩,男,56,山东,济南,2025-01-16,抖音,银卡会员
C00965,曾桂,男,60,江苏,南京,2024-01-22,天猫,普通会员
C00966,赵欣,男,30,广东,广州,2024-09-19,拼多多,银卡会员
C00967,文雨,女,24,江苏,无锡,2024-05-20,京东,银卡会员
C00968,袁涛,女,24,上海,上海,2024-12-13,抖音,金卡会员
C00969,汪俊浩,男,43,江苏,南京,2025-08-09,抖音,普通会员
C00970,于丽宇,男,31,江苏,南京,2025-10-27,抖音,普通会员
C00971,彭国佳,女,44,陕西,咸阳,2024-06-01,拼多多,普通会员
C00972,朱诺,男,50,浙江,宁波,2025-01-27,天猫,金卡会员
C00973,唐浩雅,女,18,上海,上海,2024-12-07,天猫,银卡会员
C00974,曾浩,男,54,广东,广州,2024-10-25,抖音,银卡会员
C00975,雷杰,男,19,上海,上海,2025-03-31,天猫,银卡会员
C00976,龚懿嘉,男,22,浙江,宁波,2025-12-13,天猫,普通会员
C00977,方静敏,男,49,湖北,武汉,2024-10-18,天猫,银卡会员
C00978,郭志,男,44,江苏,无锡,2024-02-16,京东,金卡会员
C00979,田怡琴,男,60,陕西,未知,2025-10-21,小程序,普通会员
C00980,廖嘉杰,男,42,辽宁,沈阳,2025-11-02,天猫,钻石会员
C00981,段雨,男,35,广东,佛山,2024-08-20,京东,金卡会员
C00982,陆泽思,女,46,广东,深圳,2024-12-27,小程序,钻石会员
C00983,马华,男,50,广东,广州,2025-09-13,小程序,金卡会员
C00984,宋霞,男,46,湖北,武汉,2024-12-28,天猫,普通会员
C00985,林琴艳,男,33,广东,广州,2024-12-12,拼多多,银卡会员
C00986,廖鹏洋,女,59,陕西,未知,2025-10-25,天猫,普通会员
C00987,谢墨,女,30,河南,郑州,2025-08-19,拼多多,银卡会员
C00988,罗佳嘉,女,32,湖南,长沙,2024-12-31,天猫,普通会员
C00989,吴婷,女,29,四川,成都,2024-04-26,京东,金卡会员
C00990,罗雪婷,男,30,安徽,合肥,2024-11-11,天猫,普通会员
C00991,任佑雪,女,27,广东,广州,2025-05-02,抖音,普通会员
C00992,石然雪,男,42,上海,未知,2024-07-15,天猫,普通会员
C00993,乔建洋,女,49,浙江,杭州,2025-01-21,京东,银卡会员
C00994,郝娜燕,男,36,辽宁,沈阳,2025-04-19,抖音,普通会员
C00995,郝诺杰,男,57,湖北,武汉,2024-03-02,天猫,普通会员
C00996,罗雅怡,女,38,湖南,长沙,2025-02-14,拼多多,普通会员
C00997,方曦晨,女,38,江苏,南京,2025-06-15,京东,普通会员
C00998,万怡,女,20,安徽,芜湖,2024-06-03,天猫,钻石会员
C00999,邹静怡,男,56,北京,北京,2025-01-29,天猫,普通会员
C01000,贾妍,男,24,北京,北京,2025-05-25,京东,普通会员
C01001,汤浩静,男,25,安徽,芜湖,2024-02-01,天猫,普通会员
C01002,钱博,男,58,上海,上海,2025-04-08,京东,普通会员
C01003,常平芳,女,40,上海,上海,2024-07-06,抖音,普通会员
C01004,汪静,男,20,湖北,宜昌,2024-10-13,京东,普通会员
C01005,贺斌,女,36,广东,东莞,2025-04-11,京东,普通会员
C01006,石雨,男,43,浙江,温州,2024-01-04,拼多多,普通会员
C01007,金玉,女,18,江苏,未知,2024-01-13,京东,普通会员
C01008,段浩妍,女,50,广东,深圳,2024-11-17,抖音,银卡会员
C01009,汤子,女,46,陕西,西安,2025-11-14,拼多多,普通会员
C01010,郝晓,男,18,湖北,武汉,2024-01-05,天猫,银卡会员
C01011,周晨,男,44,上海,上海,2025-07-21,抖音,银卡会员
C01012,廖怡然,男,27,上海,上海,2024-02-23,小程序,金卡会员
C01013,何静磊,女,49,北京,北京,2024-12-18,京东,普通会员
C01014,林艳杰,男,34,湖北,武汉,2024-11-06,小程序,银卡会员
C01015,郭浩海,男,26,重庆,重庆,2024-12-03,京东,金卡会员
C01016,孙诗,女,39,辽宁,大连,2024-02-28,抖音,钻石会员
C01017,段超,女,37,上海,上海,2025-06-26,京东,金卡会员
C01018,沈玉,女,32,浙江,杭州,2024-07-17,天猫,普通会员
C01019,胡琴杰,男,55,北京,北京,2025-07-09,小程序,钻石会员
C01020,谭怡雨,女,45,四川,成都,2025-04-16,天猫,金卡会员
C01021,刘志,男,38,北京,北京,2025-01-31,小程序,普通会员
C01022,尹雨,男,27,山东,青岛,2024-08-10,抖音,普通会员
C01023,宋晓,女,42,四川,成都,2025-04-14,小程序,金卡会员
C01024,廖诺,女,19,浙江,宁波,2025-12-19,小程序,普通会员
C01025,易宇,女,56,上海,上海,2025-10-26,抖音,银卡会员
C01026,戴娜涵,男,18,上海,未知,2025-10-21,小程序,普通会员
C01027,侯艳婷,男,48,广东,东莞,2024-06-07,拼多多,银卡会员
C01028,吕雨,女,32,江苏,苏州,2025-02-25,京东,普通会员
C01029,钟勇,女,48,福建,福州,2024-10-13,抖音,银卡会员
C01030,苏斌怡,男,33,上海,上海,2025-11-27,天猫,普通会员
C01031,任文,男,19,江苏,无锡,2025-11-15,天猫,金卡会员
C01032,段怡,女,58,四川,成都,2025-09-16,天猫,普通会员
C01033,张梦,女,50,河南,郑州,2024-04-27,京东,普通会员
C01034,袁静,男,19,浙江,温州,2024-08-17,天猫,普通会员
C01035,白梓,女,19,湖南,株洲,2025-05-27,京东,普通会员
C01036,吕雨燕,女,40,辽宁,沈阳,2025-06-23,抖音,钻石会员
C01037,夏涛,男,59,湖北,武汉,2024-09-09,抖音,普通会员
C01038,贺琪,女,42,山东,济南,2024-04-08,拼多多,普通会员
C01039,高强,女,18,广东,深圳,2024-04-08,小程序,金卡会员
C01040,蒋平磊,女,48,辽宁,沈阳,2025-05-07,拼多多,普通会员
C01041,蔡建,女,36,上海,未知,2024-11-23,抖音,普通会员
C01042,廖梅泽,女,45,重庆,重庆,2024-12-19,天猫,银卡会员
C01043,罗梓佳,女,33,湖北,武汉,2025-08-10,小程序,普通会员
C01044,朱欣艳,男,18,广东,深圳,2024-01-13,天猫,金卡会员
C01045,阎强,女,18,未知,广州,2025-06-27,天猫,银卡会员
C01046,雷静,男,45,山东,济南,2024-07-16,京东,普通会员
C01047,傅远,男,45,四川,未知,2025-11-01,抖音,银卡会员
C01048,戴宇,女,31,广东,广州,2025-11-18,抖音,金卡会员
C01049,崔航,女,21,福建,厦门,2024-12-27,天猫,普通会员
C01050,冯艳,女,51,陕西,西安,2024-08-15,拼多多,银卡会员
C01051,周志,女,24,北京,北京,2024-06-16,天猫,普通会员
C01052,林天然,女,26,北京,北京,2024-05-10,京东,普通会员
C01053,孙欣,男,37,广东,东莞,2025-12-20,京东,银卡会员
C01054,彭玉然,女,48,河南,洛阳,2024-05-15,京东,普通会员
C01055,李宇,女,60,浙江,宁波,2024-11-17,拼多多,普通会员
C01056,廖然远,男,44,陕西,咸阳,2024-12-11,天猫,普通会员
C01057,孔博晨,女,59,上海,上海,2025-05-04,天猫,银卡会员
C01058,马军,女,46,四川,绵阳,2025-08-29,天猫,银卡会员
C01059,乔文,男,54,浙江,宁波,2025-02-05,拼多多,普通会员
C01060,江雨,女,25,江苏,南京,2025-06-29,小程序,普通会员
C01061,尹国萱,男,20,河南,洛阳,2025-02-12,抖音,金卡会员
C01062,龙俊强,男,46,北京,北京,2024-11-10,抖音,普通会员
C01063,萧杰桐,男,59,四川,成都,2024-04-23,小程序,普通会员
C01064,黄琪佑,男,49,安徽,合肥,2024-05-30,天猫,普通会员
C01065,苏杰,男,32,辽宁,沈阳,2024-11-07,天猫,银卡会员
C01066,傅雪强,女,39,陕西,西安,2024-02-03,京东,普通会员
C01067,梁俊,男,22,江苏,苏州,2024-08-15,天猫,金卡会员
C01068,孙琴,女,32,湖北,宜昌,2024-11-29,京东,银卡会员
C01069,卢艳婷,女,47,未知,未知,2024-12-06,京东,普通会员
C01070,刘刚,男,25,上海,上海,2025-08-09,京东,银卡会员
C01071,黎霞,男,38,广东,广州,2025-11-27,京东,普通会员
C01072,李刚,女,30,未知,株洲,2025-06-09,京东,普通会员
C01073,郑诺墨,女,39,北京,北京,2024-02-27,天猫,银卡会员
C01074,汤雨,女,50,四川,成都,2024-10-21,拼多多,普通会员
C01075,谭怡,男,56,安徽,合肥,2025-06-09,抖音,金卡会员
C01076,文婷,女,35,湖北,武汉,2025-03-04,天猫,银卡会员
C01077,常华浩,女,53,上海,上海,2024-11-25,天猫,普通会员
C01078,袁晨刚,女,48,上海,上海,2024-11-10,天猫,钻石会员
C01079,顾芳,男,57,上海,上海,2024-10-19,天猫,普通会员
C01080,乔诗妍,女,49,广东,深圳,2025-02-20,天猫,普通会员
C01081,杜燕,男,41,河南,郑州,2024-05-08,天猫,普通会员
C01082,邱鹏,女,46,湖南,长沙,2025-01-07,拼多多,钻石会员
C01083,白涛,女,31,浙江,杭州,2024-05-28,拼多多,普通会员
C01084,姜桐雪,女,46,浙江,杭州,2025-05-05,拼多多,普通会员
C01085,贾勇,男,48,陕西,西安,2025-09-14,抖音,普通会员
C01086,雷平浩,女,44,广东,深圳,2024-12-31,抖音,普通会员
C01087,林俊,男,22,四川,成都,2024-10-06,拼多多,普通会员
C01088,罗兰,女,40,北京,北京,2025-11-08,拼多多,银卡会员
C01089,陆娟,女,48,山东,青岛,2025-04-19,拼多多,金卡会员
C01090,康超,女,26,江苏,苏州,2024-11-04,拼多多,银卡会员
C01091,陆涛杰,女,51,山东,济南,2024-01-21,拼多多,普通会员
C01092,姜雨天,女,54,上海,上海,2024-01-12,抖音,普通会员
C01093,田远思,女,41,湖北,未知,2024-06-08,天猫,普通会员
C01094,朱琪伟,女,59,广东,深圳,2024-06-19,天猫,普通会员
C01095,文然,女,54,北京,北京,2025-06-03,京东,银卡会员
C01096,傅刚,女,38,四川,成都,2024-12-26,天猫,普通会员
C01097,蒋梅诺,女,56,江苏,苏州,2025-12-20,天猫,金卡会员
C01098,侯鹏思,女,58,江苏,苏州,2025-01-24,天猫,普通会员
C01099,孔鹏,男,22,江苏,南京,2025-10-12,京东,银卡会员
C01100,廖雪强,女,60,上海,上海,2025-02-01,小程序,金卡会员
C01101,姜宇,男,18,广东,佛山,2024-09-14,京东,银卡会员
C01102,叶雨桂,男,38,辽宁,沈阳,2025-05-29,天猫,金卡会员
C01103,冯洋,女,58,上海,上海,2024-11-19,京东,金卡会员
C01104,范佑兰,男,49,湖南,长沙,2024-07-16,京东,银卡会员
C01105,余志燕,女,29,安徽,合肥,2024-12-06,抖音,普通会员
C01106,孙桐,女,45,广东,深圳,2025-04-23,抖音,普通会员
C01107,夏明,男,27,山东,济南,2024-09-27,天猫,金卡会员
C01108,田敏嘉,男,28,陕西,咸阳,2025-05-21,京东,普通会员
C01109,田浩伟,男,57,湖北,武汉,2025-12-07,天猫,钻石会员
C01110,宋明,男,20,北京,北京,2024-10-23,抖音,普通会员
C01111,常嘉玉,女,59,北京,北京,2024-07-31,小程序,银卡会员
C01112,郭晨海,女,37,广东,佛山,2024-10-16,小程序,普通会员
C01113,侯梅,女,20,四川,绵阳,2025-08-26,天猫,钻石会员
C01114,彭曦,男,51,安徽,合肥,2024-05-08,拼多多,普通会员
C01115,陈子,女,20,辽宁,沈阳,2025-12-02,拼多多,普通会员
C01116,于琪,男,31,广东,深圳,2024-10-25,拼多多,金卡会员
C01117,沈晨曦,女,28,福建,未知,2025-08-28,天猫,普通会员
C01118,黎宇,女,51,浙江,温州,2025-07-20,京东,普通会员
C01119,何建雪,男,35,重庆,重庆,2025-07-18,天猫,金卡会员
C01120,史玉,女,46,广东,广州,2025-10-16,天猫,金卡会员
C01121,龙然,女,21,辽宁,沈阳,2024-05-13,抖音,普通会员
C01122,何芳,男,47,湖南,株洲,2025-03-03,京东,银卡会员
C01123,马懿子,女,48,广东,佛山,2024-03-12,天猫,普通会员
C01124,邱洋,女,30,广东,广州,2024-08-03,拼多多,普通会员
C01125,李梦飞,男,55,湖南,株洲,2024-01-30,京东,银卡会员
C01126,邓萱杰,男,38,江苏,无锡,2025-05-06,小程序,普通会员
C01127,魏强,女,46,四川,成都,2025-03-13,拼多多,普通会员
C01128,余诗远,女,25,重庆,重庆,2025-06-16,拼多多,普通会员
C01129,沈嘉,女,58,四川,绵阳,2024-05-06,拼多多,金卡会员
C01130,戴远晨,女,28,上海,上海,2024-08-27,天猫,银卡会员
C01131,熊志飞,女,44,北京,北京,2025-05-01,天猫,普通会员
C01132,任怡,男,21,未知,东莞,2025-08-18,小程序,金卡会员
C01133,郝国丽,男,19,安徽,合肥,2025-09-29,天猫,金卡会员
C01134,陆远,男,23,浙江,温州,2024-02-23,京东,普通会员
